,plotID,year,month,day,crop1Name,crop2Name,crop3Name,crop1Variety_x,crop2Variety_x,crop3Variety_x,seedTreatment1Bool_x,seedTreatment2Bool_x,seedTreatment3Bool_x,sowingReason_x,crop1SowingDensity_x,crop2SowingDensity_x,crop3SowingDensity_x,crop1SowingDepth_x,crop2SowingDepth_x,crop3SowingDepth_x,sowingTimelinessDescription_x,comments,site,activity_type,date,costs_activity_dollars,costs_product_applied_dollars,revenue_crops_dollars,harvestOutcome_x,harvestReason_x,crop1Yield_x,crop2Yield_x,crop3Yield_x,terminationState_x,crop1Variety_y,crop2Variety_y,crop3Variety_y,seedTreatment1Bool_y,seedTreatment2Bool_y,seedTreatment3Bool_y,sowingReason_y,crop1SowingDensity_y,crop2SowingDensity_y,crop3SowingDensity_y,crop1SowingDepth_y,crop2SowingDepth_y,crop3SowingDepth_y,sowingTimelinessDescription_y,harvestOutcome_y,harvestReason_y,crop1Yield_y,crop2Yield_y,crop3Yield_y,terminationState_y,crop1Variety,crop2Variety,crop3Variety,seedTreatment1Bool,seedTreatment2Bool,seedTreatment3Bool,sowingReason,crop1SowingDensity,crop2SowingDensity,crop3SowingDensity,crop1SowingDepth,crop2SowingDepth,crop3SowingDepth,sowingTimelinessDescription,harvestOutcome,harvestReason,crop1Yield,crop2Yield,crop3Yield,terminationState,name,unitsAppliedKgOrLitres,appliedAmount,targetPest_x,targetPest_y,targetPest
1916,KINNABULLA_S14_P0000_R7,2023,11,17,,,,,,,,,,,,,,,,,,"3L/ha applied to desiccate for late season weed control, bring all crop types in together for harvest (+0.16% BS1000 = wetting agent)",kinnabulla,herbicide,2023-11-17,11.0,45.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diquat,L,3.0,,,
1917,KINNABULLA_S14_P0000_R7,2023,12,7,canola,,,,,,,,,,,,,,,,,,kinnabulla,termination,2023-12-07,80.0,0.0,815.442,,,,,,,,,,,,,,,,,,,,,success,sale,1311.0,,,stubble,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,KINNABULLA_S14_P0000_R7,2023,12,14,,,,,,,,,,,,,,,,,,0.4L/ha applied overall site knockdown to control summer weeds (+2% Liase =  liquid adjuvant),kinnabulla,herbicide,2023-12-14,11.0,3.38,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ester,L,0.4,,,
1919,KINNABULLA_S14_P0000_R7,2023,12,14,,,,,,,,,,,,,,,,,,2.5L/ha applied overall site knockdown to control summer weeds,kinnabulla,herbicide,2023-12-14,11.0,11.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate,L,2.5,,,
1920,KINNABULLA_S14_P0000_R7,2024,1,18,,,,,,,,,,,,,,,,,,"2.5L/ha applied overall site knockdown to control summer weeds (heliotrope and odd thistle), vol. crop (wheat, barley, canola, radish, lentil)",kinnabulla,herbicide,2024-01-18,11.0,11.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate,L,2.5,,,
1921,KINNABULLA_S14_P0000_R8,2023,5,3,,,,,,,,,,,,,,,,,,1.5L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trifluralin,L,1.5,,,
1922,KINNABULLA_S14_P0000_R8,2023,5,3,,,,,,,,,,,,,,,,,,1L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,21.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Propyzamide,L,1.0,,,
1923,KINNABULLA_S14_P0000_R8,2023,5,3,,,,,,,,,,,,,,,,,,1L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,51.19287671232877,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyrinex Super,L,1.0,,,
1924,KINNABULLA_S14_P0000_R8,2023,5,3,,,,,,,,,,,,,,,,,,2L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avadex,L,2.0,,,
1925,KINNABULLA_S14_P0000_R8,2023,5,3,,,,,,,,,,,,,,,,,,"60kg/ha applied at sowing (C, Vt, TR, TR+Vt)",kinnabulla,fertiliser,2023-05-03,8.5,38.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Granulock SZ,kg,60.0,,,
1926,KINNABULLA_S14_P0000_R8,2023,5,3,canola,,,,,,,,,,,,,,,,,,kinnabulla,sowing,2023-05-03,50.0,0.0,0.0,,,,,,,44y94cl,,,True,,,sale,40.0,,,15.0,,,On-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,KINNABULLA_S14_P0000_R8,2023,6,21,,,,,,,,,,,,,,,,,,"487kg/ha top dressing - Canola D5, RC1, RC3",kinnabulla,fertiliser,2023-06-21,8.5,243.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urea,kg,487.0,,,
1928,KINNABULLA_S14_P0000_R8,2023,7,10,,,,,,,,,,,,,,,,,,"0.12L/ha applied to all crop types to control the movement of pests back into pulse crops, could also more intro cereal crops and cause damage, 1-4 node. lucerne flea targeting vetch and lentil.",kinnabulla,pesticide,2023-07-10,11.0,4.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le-mat,L,0.12,,insects,
1929,KINNABULLA_S14_P0000_R8,2023,11,17,,,,,,,,,,,,,,,,,,"3L/ha applied to desiccate for late season weed control, bring all crop types in together for harvest (+0.16% BS1000 = wetting agent)",kinnabulla,herbicide,2023-11-17,11.0,45.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diquat,L,3.0,,,
1930,KINNABULLA_S14_P0000_R8,2023,12,7,canola,,,,,,,,,,,,,,,,,,kinnabulla,termination,2023-12-07,80.0,0.0,923.67,,,,,,,,,,,,,,,,,,,,,success,sale,1485.0,,,stubble,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,KINNABULLA_S14_P0000_R8,2023,12,14,,,,,,,,,,,,,,,,,,0.4L/ha applied overall site knockdown to control summer weeds (+2% Liase =  liquid adjuvant),kinnabulla,herbicide,2023-12-14,11.0,3.38,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ester,L,0.4,,,
1932,KINNABULLA_S14_P0000_R8,2023,12,14,,,,,,,,,,,,,,,,,,2.5L/ha applied overall site knockdown to control summer weeds,kinnabulla,herbicide,2023-12-14,11.0,11.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate,L,2.5,,,
1933,KINNABULLA_S14_P0000_R8,2024,1,18,,,,,,,,,,,,,,,,,,"2.5L/ha applied overall site knockdown to control summer weeds (heliotrope and odd thistle), vol. crop (wheat, barley, canola, radish, lentil)",kinnabulla,herbicide,2024-01-18,11.0,11.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate,L,2.5,,,
1934,KINNABULLA_S14_P0000_R9,2023,5,3,,,,,,,,,,,,,,,,,,1.5L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trifluralin,L,1.5,,,
1935,KINNABULLA_S14_P0000_R9,2023,5,3,,,,,,,,,,,,,,,,,,1L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,21.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Propyzamide,L,1.0,,,
1936,KINNABULLA_S14_P0000_R9,2023,5,3,,,,,,,,,,,,,,,,,,1L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,51.19287671232877,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyrinex Super,L,1.0,,,
1937,KINNABULLA_S14_P0000_R9,2023,5,3,,,,,,,,,,,,,,,,,,2L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avadex,L,2.0,,,
1938,KINNABULLA_S14_P0000_R9,2023,5,3,,,,,,,,,,,,,,,,,,"60kg/ha applied at sowing (C, Vt, TR, TR+Vt)",kinnabulla,fertiliser,2023-05-03,8.5,38.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Granulock SZ,kg,60.0,,,
1939,KINNABULLA_S14_P0000_R9,2023,5,3,canola,,,,,,,,,,,,,,,,,,kinnabulla,sowing,2023-05-03,50.0,0.0,0.0,,,,,,,44y94cl,,,True,,,sale,40.0,,,15.0,,,On-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,KINNABULLA_S14_P0000_R9,2023,6,21,,,,,,,,,,,,,,,,,,"487kg/ha top dressing - Canola D5, RC1, RC3",kinnabulla,fertiliser,2023-06-21,8.5,243.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urea,kg,487.0,,,
1941,KINNABULLA_S14_P0000_R9,2023,7,10,,,,,,,,,,,,,,,,,,"0.12L/ha applied to all crop types to control the movement of pests back into pulse crops, could also more intro cereal crops and cause damage, 1-4 node. lucerne flea targeting vetch and lentil.",kinnabulla,pesticide,2023-07-10,11.0,4.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le-mat,L,0.12,,insects,
1942,KINNABULLA_S14_P0000_R9,2023,11,17,,,,,,,,,,,,,,,,,,"3L/ha applied to desiccate for late season weed control, bring all crop types in together for harvest (+0.16% BS1000 = wetting agent)",kinnabulla,herbicide,2023-11-17,11.0,45.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diquat,L,3.0,,,
1943,KINNABULLA_S14_P0000_R9,2023,12,7,canola,,,,,,,,,,,,,,,,,,kinnabulla,termination,2023-12-07,80.0,0.0,910.608,,,,,,,,,,,,,,,,,,,,,success,sale,1464.0,,,stubble,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,KINNABULLA_S14_P0000_R9,2023,12,14,,,,,,,,,,,,,,,,,,0.4L/ha applied overall site knockdown to control summer weeds (+2% Liase =  liquid adjuvant),kinnabulla,herbicide,2023-12-14,11.0,3.38,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ester,L,0.4,,,
1945,KINNABULLA_S14_P0000_R9,2023,12,14,,,,,,,,,,,,,,,,,,2.5L/ha applied overall site knockdown to control summer weeds,kinnabulla,herbicide,2023-12-14,11.0,11.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate,L,2.5,,,
1946,KINNABULLA_S14_P0000_R9,2024,1,18,,,,,,,,,,,,,,,,,,"2.5L/ha applied overall site knockdown to control summer weeds (heliotrope and odd thistle), vol. crop (wheat, barley, canola, radish, lentil)",kinnabulla,herbicide,2024-01-18,11.0,11.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate,L,2.5,,,
1947,KINNABULLA_S2.1_P1212_R1,2023,5,3,,,,,,,,,,,,,,,,,,0.8L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terbyne xtreme,L,0.8,,,
1948,KINNABULLA_S2.1_P1212_R1,2023,5,3,,,,,,,,,,,,,,,,,,1.1L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,27.500000000000004,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ultro,L,1.1,,,
1949,KINNABULLA_S2.1_P1212_R1,2023,5,23,,,,,,,,,,,,,,,,,,1.5L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trifluralin,L,1.5,,,
1950,KINNABULLA_S2.1_P1212_R1,2023,5,23,,,,,,,,,,,,,,,,,,2L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avadex,L,2.0,,,
1951,KINNABULLA_S2.1_P1212_R1,2023,5,23,,,,,,,,,,,,,,,,,,3L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate 450,L,3.0,,,
1952,KINNABULLA_S2.1_P1212_R1,2023,5,23,,,,,,,,,,,,,,,,,,"60kg/ha applied at sowing (W, B, L)",kinnabulla,fertiliser,2023-05-23,8.5,38.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Granulock SZ,kg,60.0,,,
1953,KINNABULLA_S2.1_P1212_R1,2023,5,23,lentil,,,,,,,,,,,,,,,,,,kinnabulla,sowing,2023-05-23,50.0,0.0,0.0,,,,,,,gia thunder,,,True,,,sale,120.0,,,30.0,,,On-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,KINNABULLA_S2.1_P1212_R1,2023,7,10,,,,,,,,,,,,,,,,,,"0.12L/ha applied to all crop types to control the movement of pests back into pulse crops, could also more intro cereal crops and cause damage, 1-4 node. lucerne flea targeting vetch and lentil.",kinnabulla,pesticide,2023-07-10,11.0,4.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le-mat,L,0.12,,insects,
1955,KINNABULLA_S2.1_P1212_R1,2023,7,26,,,,,,,,,,,,,,,,,,"0.18L/ha applied to grass weed control, targeting brome grass & ryegrass, 2-4 node (+2% Liase = liquid adjuvant) (+0.5% Uptake = wetting agent)",kinnabulla,herbicide,2023-07-26,11.0,24.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Factor,L,0.18,,,
1956,KINNABULLA_S2.1_P1212_R1,2023,7,26,,,,,,,,,,,,,,,,,,"grass weed control, targeting brome grass & ryegrass, 2-4 node",kinnabulla,herbicide,2023-07-26,11.0,3.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haloxyfop,L,0.075,,,
1957,KINNABULLA_S2.1_P1212_R1,2023,7,26,,,,,,,,,,,,,,,,,,"grass weed control, targeting brome grass & ryegrass, 2-4 node",kinnabulla,herbicide,2023-07-26,11.0,10.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clethodim 360,L,0.5,,,
1958,KINNABULLA_S2.1_P1212_R1,2023,8,2,,,,,,,,,,,,,,,,,,0.5L/ha applied to lentils and vetch (canopy closure) - botrytis and ascochyta,kinnabulla,fungicide,2023-08-02,11.0,27.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aviator Xpro,L,0.5,,,
1959,KINNABULLA_S2.1_P1212_R1,2023,10,9,,,,,,,,,,,,,,,,,,0.3L/ha applied in pulses to control grubs - podding,kinnabulla,pesticide,2023-10-09,11.0,2.952,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumi-alpha flex,L,0.3,,faw,
1960,KINNABULLA_S2.1_P1212_R1,2023,11,17,,,,,,,,,,,,,,,,,,"3L/ha applied to desiccate for late season weed control, bring all crop types in together for harvest (+0.16% BS1000 = wetting agent)",kinnabulla,herbicide,2023-11-17,11.0,45.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diquat,L,3.0,,,
1961,KINNABULLA_S2.1_P1212_R1,2023,12,7,lentil,,,,,,,,,,,,,,,,,,kinnabulla,termination,2023-12-07,80.0,0.0,848.9,,,,,,,,,,,,,,,,,,,,,success,sale,1306.0,,,stubble,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,KINNABULLA_S2.1_P1212_R1,2023,12,14,,,,,,,,,,,,,,,,,,0.4L/ha applied overall site knockdown to control summer weeds (+2% Liase =  liquid adjuvant),kinnabulla,herbicide,2023-12-14,11.0,3.38,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ester,L,0.4,,,
1963,KINNABULLA_S2.1_P1212_R1,2023,12,14,,,,,,,,,,,,,,,,,,2.5L/ha applied overall site knockdown to control summer weeds,kinnabulla,herbicide,2023-12-14,11.0,11.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate,L,2.5,,,
1964,KINNABULLA_S2.1_P1212_R1,2024,1,18,,,,,,,,,,,,,,,,,,"2.5L/ha applied overall site knockdown to control summer weeds (heliotrope and odd thistle), vol. crop (wheat, barley, canola, radish, lentil)",kinnabulla,herbicide,2024-01-18,11.0,11.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate,L,2.5,,,
1965,KINNABULLA_S2.1_P1212_R2,2023,5,3,,,,,,,,,,,,,,,,,,0.8L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terbyne xtreme,L,0.8,,,
1966,KINNABULLA_S2.1_P1212_R2,2023,5,3,,,,,,,,,,,,,,,,,,1.1L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,27.500000000000004,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ultro,L,1.1,,,
1967,KINNABULLA_S2.1_P1212_R2,2023,5,23,,,,,,,,,,,,,,,,,,1.5L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trifluralin,L,1.5,,,
1968,KINNABULLA_S2.1_P1212_R2,2023,5,23,,,,,,,,,,,,,,,,,,2L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avadex,L,2.0,,,
1969,KINNABULLA_S2.1_P1212_R2,2023,5,23,,,,,,,,,,,,,,,,,,3L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate 450,L,3.0,,,
1970,KINNABULLA_S2.1_P1212_R2,2023,5,23,,,,,,,,,,,,,,,,,,"60kg/ha applied at sowing (W, B, L)",kinnabulla,fertiliser,2023-05-23,8.5,38.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Granulock SZ,kg,60.0,,,
1971,KINNABULLA_S2.1_P1212_R2,2023,5,23,lentil,,,,,,,,,,,,,,,,,,kinnabulla,sowing,2023-05-23,50.0,0.0,0.0,,,,,,,gia thunder,,,True,,,sale,120.0,,,30.0,,,On-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,KINNABULLA_S2.1_P1212_R2,2023,7,10,,,,,,,,,,,,,,,,,,"0.12L/ha applied to all crop types to control the movement of pests back into pulse crops, could also more intro cereal crops and cause damage, 1-4 node. lucerne flea targeting vetch and lentil.",kinnabulla,pesticide,2023-07-10,11.0,4.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le-mat,L,0.12,,insects,
1973,KINNABULLA_S2.1_P1212_R2,2023,7,26,,,,,,,,,,,,,,,,,,"0.18L/ha applied to grass weed control, targeting brome grass & ryegrass, 2-4 node (+2% Liase = liquid adjuvant) (+0.5% Uptake = wetting agent)",kinnabulla,herbicide,2023-07-26,11.0,24.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Factor,L,0.18,,,
1974,KINNABULLA_S2.1_P1212_R2,2023,7,26,,,,,,,,,,,,,,,,,,"grass weed control, targeting brome grass & ryegrass, 2-4 node",kinnabulla,herbicide,2023-07-26,11.0,3.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haloxyfop,L,0.075,,,
1975,KINNABULLA_S2.1_P1212_R2,2023,7,26,,,,,,,,,,,,,,,,,,"grass weed control, targeting brome grass & ryegrass, 2-4 node",kinnabulla,herbicide,2023-07-26,11.0,10.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clethodim 360,L,0.5,,,
1976,KINNABULLA_S2.1_P1212_R2,2023,8,2,,,,,,,,,,,,,,,,,,0.5L/ha applied to lentils and vetch (canopy closure) - botrytis and ascochyta,kinnabulla,fungicide,2023-08-02,11.0,27.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aviator Xpro,L,0.5,,,
1977,KINNABULLA_S2.1_P1212_R2,2023,10,9,,,,,,,,,,,,,,,,,,0.3L/ha applied in pulses to control grubs - podding,kinnabulla,pesticide,2023-10-09,11.0,2.952,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumi-alpha flex,L,0.3,,faw,
1978,KINNABULLA_S2.1_P1212_R2,2023,11,17,,,,,,,,,,,,,,,,,,"3L/ha applied to desiccate for late season weed control, bring all crop types in together for harvest (+0.16% BS1000 = wetting agent)",kinnabulla,herbicide,2023-11-17,11.0,45.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diquat,L,3.0,,,
1979,KINNABULLA_S2.1_P1212_R2,2023,12,7,lentil,,,,,,,,,,,,,,,,,,kinnabulla,termination,2023-12-07,80.0,0.0,900.9,,,,,,,,,,,,,,,,,,,,,success,sale,1386.0,,,stubble,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,KINNABULLA_S2.1_P1212_R2,2023,12,14,,,,,,,,,,,,,,,,,,0.4L/ha applied overall site knockdown to control summer weeds (+2% Liase =  liquid adjuvant),kinnabulla,herbicide,2023-12-14,11.0,3.38,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ester,L,0.4,,,
1981,KINNABULLA_S2.1_P1212_R2,2023,12,14,,,,,,,,,,,,,,,,,,2.5L/ha applied overall site knockdown to control summer weeds,kinnabulla,herbicide,2023-12-14,11.0,11.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate,L,2.5,,,
1982,KINNABULLA_S2.1_P1212_R2,2024,1,18,,,,,,,,,,,,,,,,,,"2.5L/ha applied overall site knockdown to control summer weeds (heliotrope and odd thistle), vol. crop (wheat, barley, canola, radish, lentil)",kinnabulla,herbicide,2024-01-18,11.0,11.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate,L,2.5,,,
1983,KINNABULLA_S2.1_P1212_R3,2023,5,3,,,,,,,,,,,,,,,,,,0.8L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terbyne xtreme,L,0.8,,,
1984,KINNABULLA_S2.1_P1212_R3,2023,5,3,,,,,,,,,,,,,,,,,,1.1L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,27.500000000000004,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ultro,L,1.1,,,
1985,KINNABULLA_S2.1_P1212_R3,2023,5,23,,,,,,,,,,,,,,,,,,1.5L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trifluralin,L,1.5,,,
1986,KINNABULLA_S2.1_P1212_R3,2023,5,23,,,,,,,,,,,,,,,,,,2L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avadex,L,2.0,,,
1987,KINNABULLA_S2.1_P1212_R3,2023,5,23,,,,,,,,,,,,,,,,,,3L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyphosate 450,L,3.0,,,
1988,KINNABULLA_S2.1_P1212_R3,2023,5,23,,,,,,,,,,,,,,,,,,"60kg/ha applied at sowing (W, B, L)",kinnabulla,fertiliser,2023-05-23,8.5,38.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Granulock SZ,kg,60.0,,,
1989,KINNABULLA_S2.1_P1212_R3,2023,5,23,lentil,,,,,,,,,,,,,,,,,,kinnabulla,sowing,2023-05-23,50.0,0.0,0.0,,,,,,,gia thunder,,,True,,,sale,120.0,,,30.0,,,On-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,KINNABULLA_S2.1_P1212_R3,2023,7,10,,,,,,,,,,,,,,,,,,"0.12L/ha applied to all crop types to control the movement of pests back into pulse crops, could also more intro cereal crops and cause damage, 1-4 node. lucerne flea targeting vetch and lentil.",kinnabulla,pesticide,2023-07-10,11.0,4.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le-mat,L,0.12,,insects,
1991,KINNABULLA_S2.1_P1212_R3,2023,7,26,,,,,,,,,,,,,,,,,,"0.18L/ha applied to grass weed control, targeting brome grass & ryegrass, 2-4 node (+2% Liase = liquid adjuvant) (+0.5% Uptake = wetting agent)",kinnabulla,herbicide,2023-07-26,11.0,24.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Factor,L,0.18,,,
1992,KINNABULLA_S2.1_P1212_R3,2023,7,26,,,,,,,,,,,,,,,,,,"grass weed control, targeting brome grass & ryegrass, 2-4 node",kinnabulla,herbicide,2023-07-26,11.0,3.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haloxyfop,L,0.075,,,
1993,KINNABULLA_S2.1_P1212_R3,2023,7,26,,,,,,,,,,,,,,,,,,"grass weed control, targeting brome grass & ryegrass, 2-4 node",kinnabulla,herbicide,2023-07-26,11.0,10.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clethodim 360,L,0.5,,,
